train_id,train_type,scheduled_time,time_of_day,day_of_week,weather,congestion,historical_delay,actual_delay
1242,Express,2025-09-02 02:10:00,2.1666666666666665,1,Rain,0.7211051865915967,10.339421952699524,9.70069173067034
1243,Express,2025-09-02 02:15:00,2.25,1,Clear,0.27139901745390327,2.479389185182128,3.233665035201486
1244,Freight,2025-09-02 02:20:00,2.3333333333333335,1,Clear,0.4871723306814015,7.901916020145643,7.58055880469537
1245,Local,2025-09-02 02:25:00,2.4166666666666665,1,Clear,0.584384150847057,5.982078802789402,5.017991634501044
1246,Express,2025-09-02 02:30:00,2.5,1,Clear,0.6194800139699717,5.821662065081634,6.119225568441626
1247,Freight,2025-09-02 02:35:00,2.5833333333333335,1,Clear,0.7751413626623239,8.320283574987673,8.304704527406205
1248,Express,2025-09-02 02:40:00,2.6666666666666665,1,Clear,0.8189010126449945,3.2280910297770036,4.219483379233311
1249,Express,2025-09-02 02:45:00,2.75,1,Clear,0.06932197727925704,5.7097792732909145,4.69996218394828
1250,Local,2025-09-02 02:50:00,2.8333333333333335,1,Clear,0.6963530973983189,3.0290501024990952,5.528455817372668
1251,Express,2025-09-02 02:55:00,2.9166666666666665,1,Clear,0.9581885145181483,2.324587406624806,3.969986153581698
1252,Local,2025-09-02 03:00:00,3.0,1,Clear,0.7768545637021036,8.383699963982627,7.788945622317341
1253,Freight,2025-09-02 03:05:00,3.0833333333333335,1,Clear,0.6706831117560615,9.823147274079275,9.541955850109899
1254,Express,2025-09-02 03:10:00,3.1666666666666665,1,Rain,0.34920708222666474,2.840935525431055,4.533892339626441
1255,Express,2025-09-02 03:15:00,3.25,1,Clear,0.48033207464105004,5.6337830364978565,4.241780750153257
1256,Express,2025-09-02 03:20:00,3.3333333333333335,1,Clear,0.3020743726859325,3.7115012185537175,4.693988612092027
1257,Express,2025-09-02 03:25:00,3.4166666666666665,1,Clear,0.45507337000059506,2.6071657373772856,3.94119123229549
1258,Freight,2025-09-02 03:30:00,3.5,1,Clear,0.18140125329366613,5.949719196756114,5.969356995682795
1259,Freight,2025-09-02 03:35:00,3.5833333333333335,1,Clear,0.6104979908834296,7.484031409471139,7.913436950596392
1260,Freight,2025-09-02 03:40:00,3.6666666666666665,1,Clear,0.5097720140651408,6.437823778991854,7.139815466798609
1261,Local,2025-09-02 03:45:00,3.75,1,Clear,0.36741981648981037,1.0238872303603848,1.716792428156292
1262,Freight,2025-09-02 03:50:00,3.8333333333333335,1,Clear,0.44101006434159445,8.468053907153166,9.141544531397034
1263,Local,2025-09-02 03:55:00,3.9166666666666665,1,Clear,0.5557988324447604,3.269416866836564,2.9595961566095363
1264,Freight,2025-09-02 04:00:00,4.0,1,Rain,0.46294246822445834,8.561824881859007,8.518013409879897
1265,Local,2025-09-02 04:05:00,4.083333333333333,1,Clear,0.47059959967430226,2.3388110484510682,3.708614028030146
1266,Local,2025-09-02 04:10:00,4.166666666666667,1,Clear,0.3392650864060538,8.991524943400897,7.313824129324457
1267,Local,2025-09-02 04:15:00,4.25,1,Fog,0.3892823516584011,9.102056891449495,7.473660268320957
1268,Express,2025-09-02 04:20:00,4.333333333333333,1,Clear,0.38366381721027126,0.6231918968098866,1.2724694418758937
1269,Express,2025-09-02 04:25:00,4.416666666666667,1,Clear,0.25521194664754865,1.44294785726316,2.9988435034667873
1270,Freight,2025-09-02 04:30:00,4.5,1,Clear,0.10125287148570888,6.58329936108269,5.355630368609398
1271,Freight,2025-09-02 04:35:00,4.583333333333333,1,Clear,0.2580717962617589,9.312594560612004,8.89357555124596
1272,Local,2025-09-02 04:40:00,4.666666666666667,1,Clear,0.6116653825043445,6.360759070297259,5.822003077850891
1273,Express,2025-09-02 04:45:00,4.75,1,Clear,0.31586528138412673,1.7688319241425698,2.6727395656073596
1274,Freight,2025-09-02 04:50:00,4.833333333333333,1,Clear,0.7182620241188538,8.435535621854898,9.527848386527477
1275,Freight,2025-09-02 04:55:00,4.916666666666667,1,Rain,0.4367183100610396,11.188222173964508,11.046505260324604
1276,Local,2025-09-02 05:00:00,5.0,1,Clear,0.5384098232980064,4.7457669161653175,4.612226011383036
1277,Freight,2025-09-02 05:05:00,5.083333333333333,1,Clear,0.46950603272389124,3.913824321769671,5.245057275327449
1278,Express,2025-09-02 05:10:00,5.166666666666667,1,Rain,0.13275892537934064,3.709169599927258,4.812536206101131
1279,Local,2025-09-02 05:15:00,5.25,1,Clear,0.0694218814095034,3.2428802398288754,2.4043894653772337
1280,Freight,2025-09-02 05:20:00,5.333333333333333,1,Rain,0.516365871709513,9.819492406862562,8.900415923874792
1281,Freight,2025-09-02 05:25:00,5.416666666666667,1,Rain,0.4419450911622697,8.307531989224042,7.31548963968752
1282,Express,2025-09-02 05:30:00,5.5,1,Clear,0.6073019687140807,2.8750570060715384,2.84687584870241
1283,Local,2025-09-02 05:35:00,5.583333333333333,1,Rain,0.4981762006711593,7.756769585736956,6.939003286536669
1284,Local,2025-09-02 05:40:00,5.666666666666667,1,Clear,0.5020705239686761,1.3236370160363649,2.3887506791117374
1285,Express,2025-09-02 05:45:00,5.75,1,Clear,0.43895505912906646,4.276722958925344,3.747030204568613
1286,Freight,2025-09-02 05:50:00,5.833333333333333,1,Clear,0.512894882962024,2.187100771245647,3.1264361650644013
1287,Local,2025-09-02 05:55:00,5.916666666666667,1,Clear,0.47118248885567693,9.107358449518772,7.888596597821456
1288,Express,2025-09-02 06:00:00,6.0,1,Clear,0.4573114258139584,6.873988285785766,6.725320828583655
1289,Freight,2025-09-02 06:05:00,6.083333333333333,1,Clear,0.43258280577639213,5.066221821088345,5.368691507576473
1290,Local,2025-09-02 06:10:00,6.166666666666667,1,Clear,0.5321147962099729,5.635718987313016,5.198780817566666
1291,Express,2025-09-02 06:15:00,6.25,1,Clear,0.7381292549572682,1.255253171178973,0.32093325993969923
1292,Express,2025-09-02 06:20:00,6.333333333333333,1,Rain,0.2266242603169158,2.740101732056768,3.9102147581161275
1293,Freight,2025-09-02 06:25:00,6.416666666666667,1,Clear,0.13960391248399606,1.0935603813056276,3.6846026734505375
1294,Express,2025-09-02 06:30:00,6.5,1,Clear,0.39075111034950344,2.649203104127985,4.128114672902114
1295,Express,2025-09-02 06:35:00,6.583333333333333,1,Clear,0.5366719839558312,4.768703704990084,4.1894122053889955
1296,Express,2025-09-02 06:40:00,6.666666666666667,1,Clear,0.7393143003328982,5.091522116433517,5.118826655943449
1297,Express,2025-09-02 06:45:00,6.75,1,Clear,0.31334640818536075,4.2458948094076625,2.5341863292653186
1298,Express,2025-09-02 06:50:00,6.833333333333333,1,Clear,0.7942340654987217,4.677684300028682,5.346757038688598
1299,Local,2025-09-02 06:55:00,6.916666666666667,1,Clear,0.7079809374792153,7.115825959408127,7.60373736755383
1300,Express,2025-09-02 07:00:00,7.0,1,Rain,0.9314616426531007,8.119435381921235,7.3773400099119275
1301,Local,2025-09-02 07:05:00,7.083333333333333,1,Clear,0.5598585160812983,4.66974152427314,5.423159394619323
1302,Express,2025-09-02 07:10:00,7.166666666666667,1,Clear,0.9026774495053247,6.3238138078853146,6.689135359197423
1303,Express,2025-09-02 07:15:00,7.25,1,Clear,0.5369360611729816,0.5557497494678454,1.527363787978497
1304,Express,2025-09-02 07:20:00,7.333333333333333,1,Clear,0.2906178034636121,5.002716480499242,3.8170123258362447
1305,Express,2025-09-02 07:25:00,7.416666666666667,1,Clear,0.6437906621330134,6.098044255840253,6.854839344409713
1306,Local,2025-09-02 07:30:00,7.5,1,Clear,0.4354640322315728,5.439312302328401,4.111118160479343
1307,Local,2025-09-02 07:35:00,7.583333333333333,1,Clear,0.611246001880132,5.308279678601743,4.3804395505205065
1308,Freight,2025-09-02 07:40:00,7.666666666666667,1,Clear,0.8056936852825063,10.38812970332392,9.849833624274286
1309,Express,2025-09-02 07:45:00,7.75,1,Clear,0.7145014674619604,1.2310338273536934,3.197390416729695
1310,Local,2025-09-02 07:50:00,7.833333333333333,1,Clear,0.4557492752828456,4.488275749728333,4.180869051919233
1311,Express,2025-09-02 07:55:00,7.916666666666667,1,Rain,0.6631474425078594,6.927221177962633,6.644641227474334
1312,Freight,2025-09-02 08:00:00,8.0,1,Clear,0.5981949903276502,9.721806782732948,9.058925514065535
1313,Express,2025-09-02 08:05:00,8.083333333333334,1,Clear,0.734694771497065,5.556187638695844,6.207544532487673
1314,Freight,2025-09-02 08:10:00,8.166666666666666,1,Clear,0.7476566142867271,8.83731585179145,8.528482839192487
1315,Local,2025-09-02 08:15:00,8.25,1,Clear,0.8404429889270476,6.412914465669556,8.173677224825374
1316,Local,2025-09-02 08:20:00,8.333333333333334,1,Rain,0.7579505508165492,9.75561002345544,9.894066007439212
1317,Express,2025-09-02 08:25:00,8.416666666666666,1,Clear,0.2551403527421269,1.2622751476714102,2.1127956018807104
1318,Freight,2025-09-02 08:30:00,8.5,1,Clear,0.8339809008702812,8.597345402832465,9.79322846486765
1319,Express,2025-09-02 08:35:00,8.583333333333334,1,Clear,0.5889205336440282,4.28017706324753,4.265488868518333
1320,Freight,2025-09-02 08:40:00,8.666666666666666,1,Clear,0.343020337383552,7.233734743381249,7.354682891989031
1321,Express,2025-09-02 08:45:00,8.75,1,Clear,0.5839064887814056,5.57536849625221,5.948201648343977
1322,Freight,2025-09-02 08:50:00,8.833333333333334,1,Clear,0.845392770246681,8.497768976002767,8.273084250250882
1323,Express,2025-09-02 08:55:00,8.916666666666666,1,Clear,0.686518166374618,3.330380472534701,2.0677963691075187
1324,Freight,2025-09-02 09:00:00,9.0,1,Clear,0.38962837082151064,10.88992119760818,11.454168796265568
1325,Local,2025-09-02 09:05:00,9.083333333333334,1,Clear,0.5369102606394074,10.552834947702383,9.34446871710924
1326,Local,2025-09-02 09:10:00,9.166666666666666,1,Rain,0.6556722152333275,6.01346297532059,6.831661858742898
1327,Express,2025-09-02 09:15:00,9.25,1,Clear,0.4993251085178096,6.344030754590799,5.388725546020288
1328,Freight,2025-09-02 09:20:00,9.333333333333334,1,Clear,0.271662177173299,4.525831823877552,5.242654144480357
1329,Express,2025-09-02 09:25:00,9.416666666666666,1,Clear,0.12669267658538796,5.4178672305513675,4.78705554599659
1330,Freight,2025-09-02 09:30:00,9.5,1,Rain,0.29516263513415897,12.700194638998683,11.47916094347333
1331,Express,2025-09-02 09:35:00,9.583333333333334,1,Clear,0.6164195406937232,5.042852311724419,3.954103692020233
1332,Local,2025-09-02 09:40:00,9.666666666666666,1,Clear,0.4022301156427452,2.3150320741896526,2.1741458272784486
1333,Express,2025-09-02 09:45:00,9.75,1,Rain,0.14631212688742967,1.3510966903212982,2.9457997575880936
1334,Freight,2025-09-02 09:50:00,9.833333333333334,1,Rain,0.6027200213139433,7.381001612849549,8.550918448559838
1335,Express,2025-09-02 09:55:00,9.916666666666666,1,Clear,0.0,2.7172217865684716,0.9449701898987275
1336,Local,2025-09-02 10:00:00,10.0,1,Clear,0.3795575879276439,4.216508600527619,5.214894039715911
1337,Freight,2025-09-02 10:05:00,10.083333333333334,1,Clear,0.5603583799638931,6.958168376646487,7.161842126823453
1338,Express,2025-09-02 10:10:00,10.166666666666666,1,Clear,0.45470422161969465,5.376540969583774,4.462956343350524
1339,Local,2025-09-02 10:15:00,10.25,1,Clear,0.339364209863931,3.2462389913388905,3.993450670486714
1340,Express,2025-09-02 10:20:00,10.333333333333334,1,Clear,0.015151947945411637,3.5958463774870024,2.8590024803945693
1341,Express,2025-09-02 10:25:00,10.416666666666666,1,Clear,0.44373448857635733,4.312327583611987,3.796388365907888
1342,Freight,2025-09-02 10:30:00,10.5,1,Clear,0.18749082862269145,4.861104296665387,4.066839617043559
1343,Express,2025-09-02 10:35:00,10.583333333333334,1,Clear,0.2491421153661501,3.3920711747664694,3.427712657063953
1344,Local,2025-09-02 10:40:00,10.666666666666666,1,Clear,0.35308168464039014,2.698554431044522,2.497985233813579
1345,Local,2025-09-02 10:45:00,10.75,1,Clear,0.729727469885743,7.929103427238747,7.235997819975603
1346,Express,2025-09-02 10:50:00,10.833333333333334,1,Clear,0.3344819558702561,2.1070404893286794,3.179179501314286
1347,Express,2025-09-02 10:55:00,10.916666666666666,1,Rain,0.0,4.777054449401531,3.873119608315336
1348,Local,2025-09-02 11:00:00,11.0,1,Clear,0.6238308522010396,9.878769760305042,9.857976052629635
1349,Freight,2025-09-02 11:05:00,11.083333333333334,1,Clear,0.3543994117541731,4.035276105625715,4.834468112275968
1350,Express,2025-09-02 11:10:00,11.166666666666666,1,Clear,0.5245340631989591,7.719640569248906,7.396561296132877
1351,Freight,2025-09-02 11:15:00,11.25,1,Rain,0.44952929957474247,6.55036245092071,8.113553259617367
1352,Freight,2025-09-02 11:20:00,11.333333333333334,1,Clear,0.6766219554294318,7.723577424960361,7.904057338550986
1353,Express,2025-09-02 11:25:00,11.416666666666666,1,Clear,1.0,7.295730516785667,6.147284807588913
1354,Freight,2025-09-02 11:30:00,11.5,1,Fog,0.5226540821075529,7.178597470585787,6.259368536010584
1355,Local,2025-09-02 11:35:00,11.583333333333334,1,Clear,0.36637118289220116,4.584599667770818,3.303583306035705
1356,Freight,2025-09-02 11:40:00,11.666666666666666,1,Clear,0.596946563458895,5.24541623845416,5.888966070771622
1357,Freight,2025-09-02 11:45:00,11.75,1,Rain,0.7059921635162323,9.162753853642316,9.566402316884313
1358,Express,2025-09-02 11:50:00,11.833333333333334,1,Rain,0.30897548413012943,7.763575955210843,5.701051035967699
1359,Express,2025-09-02 11:55:00,11.916666666666666,1,Rain,0.28649341714914545,6.179619971655818,4.767399416240389
1360,Freight,2025-09-02 12:00:00,12.0,1,Clear,0.287521294370624,6.394597695634492,6.581741960639041
1361,Express,2025-09-02 12:05:00,12.083333333333334,1,Clear,0.6971459991359726,10.147211739963952,7.557648097945338
1362,Freight,2025-09-02 12:10:00,12.166666666666666,1,Rain,0.5388768603154672,8.865412419733119,8.526928576271427
1363,Freight,2025-09-02 12:15:00,12.25,1,Clear,0.4409197179721941,5.7723117384029266,4.632433177273882
1364,Local,2025-09-02 12:20:00,12.333333333333334,1,Rain,0.07562902019828105,4.535124693561931,3.238130147000822
1365,Express,2025-09-02 12:25:00,12.416666666666666,1,Clear,0.49542638754022356,6.200531946451826,5.653798378250447
1366,Express,2025-09-02 12:30:00,12.5,1,Clear,0.42164837019123563,3.30044554161985,1.6850698521504086
1367,Local,2025-09-02 12:35:00,12.583333333333334,1,Clear,0.435535906157732,6.178216920524265,6.609837233242313
1368,Local,2025-09-02 12:40:00,12.666666666666666,1,Fog,0.3192596278539743,5.38523653940725,6.564276330567052
1369,Local,2025-09-02 12:45:00,12.75,1,Clear,0.7375358776923128,6.732886035542083,6.99179100924616
1370,Express,2025-09-02 12:50:00,12.833333333333334,1,Rain,0.6742594594914488,4.479976976001608,4.353597396455196
1371,Express,2025-09-02 12:55:00,12.916666666666666,1,Clear,0.887785799811657,7.53411228012737,7.3545304981877715
1372,Freight,2025-09-02 13:00:00,13.0,1,Clear,0.6269442937123539,10.390884103115082,9.98106544618657
1373,Local,2025-09-02 13:05:00,13.083333333333334,1,Clear,0.4517484690762915,3.4706940170219602,4.445223321692602
1374,Local,2025-09-02 13:10:00,13.166666666666666,1,Rain,0.06546609079719273,5.552311713130077,6.0876398990839995
1375,Freight,2025-09-02 13:15:00,13.25,1,Rain,0.48189334353916785,9.874777324943242,10.310263695513086
1376,Express,2025-09-02 13:20:00,13.333333333333334,1,Rain,0.6477620961775006,7.181868843046515,8.11730754509111
1377,Freight,2025-09-02 13:25:00,13.416666666666666,1,Clear,0.7171964232350064,10.87593684300784,9.037753166212719
1378,Express,2025-09-02 13:30:00,13.5,1,Clear,0.49611607882245345,4.17027880920822,3.3703369072661697
1379,Express,2025-09-02 13:35:00,13.583333333333334,1,Clear,0.1767378783126824,5.671655826405171,3.961042453823246
1380,Freight,2025-09-02 13:40:00,13.666666666666666,1,Clear,0.4791101562925057,6.607069654488194,6.537017491375013
1381,Express,2025-09-02 13:45:00,13.75,1,Rain,0.732375660521638,5.777916677483466,5.539547694748681
1382,Express,2025-09-02 13:50:00,13.833333333333334,1,Rain,0.695039525956486,8.36200711221735,8.172425495618606
1383,Local,2025-09-02 13:55:00,13.916666666666666,1,Clear,0.7002092185134282,3.0624710479692645,4.893103944825722
1384,Freight,2025-09-02 14:00:00,14.0,1,Clear,0.4725102970744616,10.353089134841293,8.740810876852647
1385,Local,2025-09-02 14:05:00,14.083333333333334,1,Clear,0.7629828907168095,5.126798810206873,6.728764622104042
1386,Express,2025-09-02 14:10:00,14.166666666666666,1,Clear,0.9341885434995627,6.376564442917189,6.2533596361327035
1387,Freight,2025-09-02 14:15:00,14.25,1,Clear,0.6102970752080935,6.6110911830168995,6.4164837277796565
1388,Express,2025-09-02 14:20:00,14.333333333333334,1,Clear,0.37764618181894294,2.7625012722995734,3.1918034968168336
1389,Freight,2025-09-02 14:25:00,14.416666666666666,1,Clear,0.36151580402522876,3.2733543241790097,3.3564598968077046
1390,Local,2025-09-02 14:30:00,14.5,1,Clear,0.5164879505869007,1.8746156275416799,2.1838247045915433
1391,Freight,2025-09-02 14:35:00,14.583333333333334,1,Clear,0.34956871888188334,2.462093453147228,2.3470673739998107
1392,Freight,2025-09-02 14:40:00,14.666666666666666,1,Clear,0.5426393256475378,5.432843354740971,5.751897290407589
1393,Local,2025-09-02 14:45:00,14.75,1,Rain,0.3407948286393022,9.786489529527206,9.847150343341827
1394,Freight,2025-09-02 14:50:00,14.833333333333334,1,Clear,0.35831864661790747,1.3193434182258457,3.1224830944817907
1395,Freight,2025-09-02 14:55:00,14.916666666666666,1,Clear,0.183172811398902,2.8316937784052607,1.9366554643291454
1396,Freight,2025-09-02 15:00:00,15.0,1,Fog,0.4033877896633121,10.326133390206397,8.713912761950972
1397,Express,2025-09-02 15:05:00,15.083333333333334,1,Clear,0.6793678631731064,0.05342305713760831,0.7725763763800284
1398,Express,2025-09-02 15:10:00,15.166666666666666,1,Clear,0.47374860658153906,3.771339423598692,3.9961954054067705
1399,Freight,2025-09-02 15:15:00,15.25,1,Clear,0.369999483835308,5.450131127872426,4.039198748126156
1400,Local,2025-09-02 15:20:00,15.333333333333334,1,Clear,0.6416428846513115,7.269426204348117,6.316289570434872
1401,Freight,2025-09-02 15:25:00,15.416666666666666,1,Clear,0.5574248330403648,5.165656289377388,5.057096583600865
1402,Express,2025-09-02 15:30:00,15.5,1,Clear,0.4742924977122138,-0.46666801246295675,0.08205689527800475
1403,Express,2025-09-02 15:35:00,15.583333333333334,1,Clear,0.518568980228223,5.776654714884238,6.642829563098738
1404,Local,2025-09-02 15:40:00,15.666666666666666,1,Rain,0.37075453803123937,8.58151218164998,9.77514901340646
1405,Express,2025-09-02 15:45:00,15.75,1,Clear,0.6838308347220003,7.637869093861706,7.887915608460659
1406,Freight,2025-09-02 15:50:00,15.833333333333334,1,Rain,0.4731382517058904,11.253934777107121,10.460446056554908
1407,Express,2025-09-02 15:55:00,15.916666666666666,1,Clear,0.1502936053523638,5.093559177625081,3.9668540407974975
1408,Express,2025-09-02 16:00:00,16.0,1,Clear,0.2788590663028129,1.9352780530536653,2.2433123372394066
1409,Express,2025-09-02 16:05:00,16.083333333333332,1,Clear,0.655932106453868,8.951893941752381,7.556210130962425
1410,Express,2025-09-02 16:10:00,16.166666666666668,1,Clear,0.16331236155580992,1.3329856694399398,0.3681340363424821
1411,Express,2025-09-02 16:15:00,16.25,1,Clear,0.8231165647096463,6.166049033159631,5.885887874340024
1412,Local,2025-09-02 16:20:00,16.333333333333332,1,Clear,0.40523213058581675,4.9487724897620415,4.402488241758342
1413,Express,2025-09-02 16:25:00,16.416666666666668,1,Clear,0.5012844539621876,3.4609697754803275,3.830980805362455
1414,Express,2025-09-02 16:30:00,16.5,1,Clear,0.4482407874665795,7.44765851375015,6.886739065808911
1415,Express,2025-09-02 16:35:00,16.583333333333332,1,Fog,0.4409039363941679,6.705512937630468,7.039332427386478
1416,Local,2025-09-02 16:40:00,16.666666666666668,1,Rain,0.47853957119915425,6.195795126746981,7.766671278815481
1417,Local,2025-09-02 16:45:00,16.75,1,Clear,0.27464650621803893,9.34420918247105,7.112909036278417
1418,Freight,2025-09-02 16:50:00,16.833333333333332,1,Rain,0.1397884531694522,4.96559936764043,5.753383119548669
1419,Express,2025-09-02 16:55:00,16.916666666666668,1,Clear,0.3758304803497768,0.7479102561175338,0.0
1420,Local,2025-09-02 17:00:00,17.0,1,Clear,0.9148165339499947,3.1198424977807924,5.650130020527122
1421,Freight,2025-09-02 17:05:00,17.083333333333332,1,Rain,0.4427991556239778,12.817061657961602,10.858714203741009
1422,Local,2025-09-02 17:10:00,17.166666666666668,1,Clear,0.4069379086439893,6.8740740902727,4.229730743255665
1423,Express,2025-09-02 17:15:00,17.25,1,Fog,0.1994059343209693,5.171608100680396,4.703914928914962
1424,Local,2025-09-02 17:20:00,17.333333333333332,1,Rain,0.5616101079008204,6.855490453806447,6.58636351256134
1425,Express,2025-09-02 17:25:00,17.416666666666668,1,Rain,0.4313615449005179,6.313107243522502,6.34237005720748
1426,Local,2025-09-02 17:30:00,17.5,1,Rain,0.1453935063586237,6.4904717387171065,7.396204039579725
1427,Freight,2025-09-02 17:35:00,17.583333333333332,1,Clear,0.369246732270236,5.0818804993240185,1.9441319656640248
1428,Local,2025-09-02 17:40:00,17.666666666666668,1,Rain,0.4890211998767427,8.02635777735511,7.50523534897577
1429,Local,2025-09-02 17:45:00,17.75,1,Fog,0.6290431171900114,7.228308578871904,7.379581862525416
1430,Freight,2025-09-02 17:50:00,17.833333333333332,1,Clear,0.6187113444561724,2.487391573938235,1.831490797408474
1431,Express,2025-09-02 17:55:00,17.916666666666668,1,Clear,0.538947238943755,7.429435335757415,6.481908873634557
1432,Local,2025-09-02 18:00:00,18.0,1,Clear,0.3056686530917428,0.4480583643826307,1.0747755889725958
1433,Express,2025-09-02 18:05:00,18.083333333333332,1,Fog,0.6724786944765517,9.454207677708776,8.941122257611484
1434,Express,2025-09-02 18:10:00,18.166666666666668,1,Clear,0.6450191573695995,5.260989923224561,5.902471518447514
1435,Freight,2025-09-02 18:15:00,18.25,1,Clear,0.5863845089347881,10.604437643759079,9.896133796558015
1436,Freight,2025-09-02 18:20:00,18.333333333333332,1,Clear,0.49469574815018796,5.041358222501929,5.204425186445692
1437,Local,2025-09-02 18:25:00,18.416666666666668,1,Clear,0.3510194710387102,2.2133154545932983,2.5212769842323386
1438,Freight,2025-09-02 18:30:00,18.5,1,Rain,0.12127706660924287,7.155455289763559,7.154249814401335
1439,Freight,2025-09-02 18:35:00,18.583333333333332,1,Clear,0.33658227378636185,2.0416491354140085,2.8043739139802226
1440,Express,2025-09-02 18:40:00,18.666666666666668,1,Clear,0.6658949683863498,4.343202691461881,4.607717532772492
1441,Express,2025-09-02 18:45:00,18.75,1,Clear,0.0992275271186493,1.9926073612027437,1.715230423244552
1442,Express,2025-09-02 18:50:00,18.833333333333332,1,Clear,0.0,3.1682102710182436,1.3676990895073897
1443,Express,2025-09-02 18:55:00,18.916666666666668,1,Clear,0.7477892705878875,6.127434617097477,7.100980816801946
1444,Freight,2025-09-02 19:00:00,19.0,1,Rain,0.7120419814997759,16.18398793399958,15.791571966820811
1445,Express,2025-09-02 19:05:00,19.083333333333332,1,Clear,0.39820727485850027,1.5905349488597815,1.9998173869728855
1446,Local,2025-09-02 19:10:00,19.166666666666668,1,Clear,0.33551601352355986,6.255364480708499,6.255157415790302
1447,Express,2025-09-02 19:15:00,19.25,1,Clear,0.4981399357722771,3.488240865466806,3.333050181607827
1448,Freight,2025-09-02 19:20:00,19.333333333333332,1,Clear,0.6650196529335269,5.597740997104105,6.255857486179361
1449,Express,2025-09-02 19:25:00,19.416666666666668,1,Clear,0.43925479424466707,3.557476199091412,2.683087018378685
1450,Freight,2025-09-02 19:30:00,19.5,1,Rain,0.6701795924335945,10.136798827731663,9.746333977802774
1451,Express,2025-09-02 19:35:00,19.583333333333332,1,Clear,0.47935564941350073,-0.13427916218630415,0.0
1452,Local,2025-09-02 19:40:00,19.666666666666668,1,Clear,0.6930794969182341,8.719396016083278,8.63073842512184
1453,Express,2025-09-02 19:45:00,19.75,1,Clear,0.5394631414811191,6.672205585597815,5.468321148428998
1454,Express,2025-09-02 19:50:00,19.833333333333332,1,Clear,0.5001055917713194,3.7591922323526044,5.203047048486146
1455,Express,2025-09-02 19:55:00,19.916666666666668,1,Clear,0.04076380937255236,0.08052214212322076,0.2283024609406923
1456,Freight,2025-09-02 20:00:00,20.0,1,Clear,0.565348952920464,8.615249580787843,7.993042436744441
1457,Local,2025-09-02 20:05:00,20.083333333333332,1,Rain,0.27223337644384615,5.902504260105346,6.974361493145501
1458,Local,2025-09-02 20:10:00,20.166666666666668,1,Clear,0.5752819052195033,2.7779252413273046,3.647588322601999
1459,Local,2025-09-02 20:15:00,20.25,1,Clear,0.7250869568829539,5.187672197610369,4.549280272001986
1460,Freight,2025-09-02 20:20:00,20.333333333333332,1,Clear,0.39117719957716146,6.0623965607141015,6.021477385318381
1461,Express,2025-09-02 20:25:00,20.416666666666668,1,Rain,0.29956250884370544,3.3458258477736833,4.340175222382196
1462,Local,2025-09-02 20:30:00,20.5,1,Clear,0.9825230843225832,9.445086701997152,9.464347081731546
1463,Freight,2025-09-02 20:35:00,20.583333333333332,1,Clear,0.44742183415834647,5.437227069001262,4.3229053743323895
1464,Freight,2025-09-02 20:40:00,20.666666666666668,1,Clear,0.5876951477619454,8.238265437926472,7.565404201959653
1465,Express,2025-09-02 20:45:00,20.75,1,Clear,0.6183628267482756,6.4629097025088145,4.913889551013627
1466,Express,2025-09-02 20:50:00,20.833333333333332,1,Clear,0.5329521682473033,4.472830077566265,4.299488413195856
1467,Freight,2025-09-02 20:55:00,20.916666666666668,1,Clear,0.5487906395817,3.2624388557569235,4.090935880537169
1468,Express,2025-09-02 21:00:00,21.0,1,Clear,0.4793490479701905,0.41386226108073737,0.5897166655128085
1469,Express,2025-09-02 21:05:00,21.083333333333332,1,Fog,0.8322940331456037,8.266238081184229,8.035537175465546
1470,Freight,2025-09-02 21:10:00,21.166666666666668,1,Clear,0.24796704696548394,3.8798830853900124,4.2550794657139495
1471,Local,2025-09-02 21:15:00,21.25,1,Clear,0.43645698064875316,2.64233074845046,2.395825970018455
1472,Freight,2025-09-02 21:20:00,21.333333333333332,1,Clear,0.8161081373136747,6.055602929015972,6.8664604402263105
1473,Freight,2025-09-02 21:25:00,21.416666666666668,1,Clear,0.24848442821707672,7.389624578838141,7.465575602480664
1474,Freight,2025-09-02 21:30:00,21.5,1,Clear,0.33297141967399535,8.56924493431546,10.176905961433519
1475,Local,2025-09-02 21:35:00,21.583333333333332,1,Clear,0.5369481157791449,4.484165201861453,4.84161062467188
1476,Freight,2025-09-02 21:40:00,21.666666666666668,1,Clear,0.057627617734098635,5.988675956547098,7.412633108997243
1477,Express,2025-09-02 21:45:00,21.75,1,Rain,0.44666953415311705,5.410081634092098,4.821528364321378
1478,Freight,2025-09-02 21:50:00,21.833333333333332,1,Clear,0.18037512962325047,8.030905733190242,6.006596109903389
1479,Express,2025-09-02 21:55:00,21.916666666666668,1,Clear,0.22736519908143787,3.2351133842904507,3.2159656068746987
1480,Freight,2025-09-02 22:00:00,22.0,1,Clear,0.8608696219573486,9.503168090437676,8.783410148289494
1481,Local,2025-09-02 22:05:00,22.083333333333332,1,Clear,0.24134540842576724,6.771917856412193,6.416304507626533
1482,Local,2025-09-02 22:10:00,22.166666666666668,1,Clear,0.2499184532060565,5.590874434270482,4.708541371947073
1483,Freight,2025-09-02 22:15:00,22.25,1,Clear,0.4095819334333839,5.517919513893289,5.584052128519112
1484,Local,2025-09-02 22:20:00,22.333333333333332,1,Clear,0.42833196959575554,4.019100177804152,3.274908206304215
